update_id,battery_id,vehicle_id,charge_level_before,charge_level_after,timestamp
450,25,25,85.63,89.73639707785892,2025-04-17 06:13:32
451,21,21,47.86,51.19042096431556,2025-04-11 15:05:37
452,10,10,51.65,54.80752714206532,2025-04-02 02:48:54
453,17,17,16.02,20.70106237196571,2025-04-17 04:28:32
454,28,28,16.9,18.549418443349488,2025-04-09 11:16:32
455,49,49,17.64,20.114026567559403,2025-04-16 14:23:05
456,42,42,30.6,36.242981523651366,2025-04-09 13:12:38
457,18,18,61.19,68.1902561559498,2025-04-17 00:17:21
458,18,18,53.4,58.73265735812307,2025-04-15 10:30:56
459,24,24,22.89,26.674223799198316,2025-04-13 01:59:19
460,47,47,72.28,75.57367473441161,2025-04-07 08:21:18
461,46,46,15.37,25.22118181255808,2025-04-15 17:32:24
462,28,28,83.83,86.88722306455196,2025-04-04 22:28:55
463,21,21,36.78,43.193474575372555,2025-04-11 12:33:16
464,4,4,11.6,16.177992687588805,2025-04-17 00:55:54
465,45,45,16.33,23.991006101578687,2025-04-15 09:10:12
466,42,42,22.63,25.787700214611707,2025-04-04 04:01:36
467,27,27,46.96,49.81270799533319,2025-04-05 00:55:31
468,38,38,12.7,16.517292428583612,2025-04-07 06:30:17
469,40,40,38.94,40.6809709387397,2025-04-04 11:55:04
470,34,34,69.11,74.38834904785375,2025-04-01 14:16:56
471,22,22,65.22,68.06192972018218,2025-04-05 16:59:38
472,7,7,53.36,59.13858925859316,2025-04-11 20:37:09
473,1,1,36.99,39.41027629240757,2025-04-11 12:10:35
474,15,15,20.08,25.78924315013753,2025-04-03 05:18:26
475,38,38,31.9,36.66643516393495,2025-04-14 22:05:13
476,49,49,41.94,50.734926050244404,2025-04-04 10:12:46
477,11,11,60.14,62.80143209447946,2025-04-12 09:18:11
478,6,6,85.61,90.20051532677131,2025-04-05 09:22:03
479,37,37,37.57,43.660978614432345,2025-04-03 08:46:12
480,11,11,34.9,43.82910576603828,2025-04-04 10:48:05
481,35,35,83.43,87.40341426779476,2025-04-16 17:30:45
482,31,31,29.95,32.213010762247755,2025-04-16 09:18:03
483,12,12,24.19,25.83422651415673,2025-04-08 17:40:54
484,35,35,10.75,12.107187179445816,2025-04-02 08:30:21
485,20,20,22.23,29.398767045099575,2025-04-08 06:09:35
486,17,17,51.56,54.0210505980715,2025-04-17 03:33:02
487,19,19,13.39,22.82482358971611,2025-04-17 08:51:52
488,16,16,37.46,47.07543541453457,2025-04-06 08:10:14
489,38,38,28.01,29.053026009686604,2025-04-11 17:02:23
490,35,35,36.8,42.24212572115342,2025-04-11 05:15:55
491,35,35,20.63,27.744758336529564,2025-04-08 10:26:45
492,40,40,77.96,82.33108224194581,2025-04-04 13:15:31
493,39,39,83.86,91.82155231102622,2025-04-16 06:21:29
494,27,27,56.99,58.6674663401356,2025-04-01 00:25:56
495,22,22,16.2,19.34772971950949,2025-04-12 23:00:07
496,19,19,66.82,73.88529250005466,2025-04-10 01:55:04
497,17,17,79.46,82.79089986989024,2025-04-03 17:03:15
498,43,43,25.46,27.864080832571876,2025-04-07 16:13:49
499,8,8,72.57,82.22105491761015,2025-04-07 06:23:33
500,50,50,29.25,36.55575713395132,2025-04-13 18:31:09
501,13,13,73.7,77.41462975100563,2025-04-09 04:34:27
502,44,44,62.53,70.36878792787988,2025-04-01 01:47:25
503,1,1,32.05,42.01513450873631,2025-04-10 19:59:42
504,23,23,52.24,62.08721719118953,2025-04-06 15:52:36
505,23,23,63.42,64.5188958615554,2025-04-10 02:41:41
506,3,3,66.24,75.41236936236653,2025-04-01 02:43:12
507,35,35,10.01,18.5888448605663,2025-04-14 02:09:51
508,7,7,60.55,63.377893233900764,2025-04-13 08:33:57
509,8,8,33.39,41.819963292043454,2025-04-05 04:14:56
510,3,3,47.01,55.96831829097195,2025-04-10 17:02:03
511,26,26,16.51,22.128150749226908,2025-04-12 06:53:14
512,12,12,68.32,73.2739126307677,2025-04-05 20:27:12
513,45,45,16.62,22.697472677913524,2025-04-11 09:26:33
514,50,50,16.81,22.317813741859922,2025-04-08 13:43:55
515,50,50,25.2,33.15892356361558,2025-04-07 02:41:42
516,50,50,38.92,45.18124557616352,2025-04-05 13:51:42
517,22,22,69.9,74.13329745566053,2025-04-17 08:54:20
518,10,10,44.73,50.93413645069295,2025-04-01 08:28:27
519,14,14,55.31,59.8051929581454,2025-04-09 02:43:49
520,26,26,56.86,60.67780982754206,2025-04-01 14:21:11
521,30,30,51.09,61.0192980617582,2025-04-11 05:15:40
522,40,40,23.82,29.239227313609284,2025-04-10 13:16:02
523,39,39,24.62,31.294837794273622,2025-04-15 00:52:32
524,17,17,39.31,43.93353340830335,2025-04-02 23:05:31
525,50,50,11.7,18.687372887240866,2025-04-06 19:35:05
526,38,38,64.41,68.51123947067123,2025-04-13 19:05:02
527,21,21,39.29,44.52850574664035,2025-04-15 15:33:00
528,16,16,69.21,76.26783198715972,2025-04-13 13:26:20
529,43,43,30.54,38.811794398731955,2025-04-17 03:13:51
530,33,33,34.65,38.21378355275355,2025-04-03 20:31:15
531,7,7,40.17,44.53743496095036,2025-04-14 04:43:20
532,15,15,16.73,25.262578757434575,2025-04-12 18:14:02
533,39,39,37.57,45.98956054994619,2025-04-17 04:25:42
534,13,13,49.97,59.222010561475436,2025-04-08 17:54:44
535,25,25,74.11,78.95810730054231,2025-04-03 07:11:37
536,5,5,79.91,84.56379127537993,2025-04-06 15:00:30
537,41,41,21.67,24.746509371696952,2025-04-06 01:10:00
538,14,14,37.93,38.939104321584374,2025-04-11 05:32:33
539,5,5,47.71,57.175385597221094,2025-04-17 05:49:36
540,11,11,18.85,24.53241455488019,2025-04-17 06:12:25
541,13,13,85.05,91.62172425294631,2025-04-05 05:04:46
542,8,8,22.26,29.619303790814698,2025-04-13 06:09:58
543,9,9,25.34,32.42647824254635,2025-04-12 01:16:50
544,23,23,32.35,41.49563284328387,2025-04-05 04:08:02
545,47,47,65.04,73.77193677724462,2025-04-04 19:17:38
546,14,14,50.63,59.5890626298706,2025-04-01 11:52:56
547,46,46,32.85,41.252742253183925,2025-04-15 08:26:45
548,34,34,26.76,28.366714148868578,2025-04-17 18:35:24
549,4,4,64.54,68.84631031041889,2025-04-12 02:22:30
550,49,49,41.38,47.13751368323852,2025-04-10 18:46:11
551,1,1,60.87,69.95555693247499,2025-04-03 22:31:50
552,22,22,73.88,77.15441272874293,2025-04-13 04:57:13
553,4,4,46.26,52.965452747695174,2025-04-16 16:16:31
554,42,42,80.61,90.57433430579746,2025-04-16 19:57:45
555,7,7,17.98,20.639155142467544,2025-04-04 07:14:00
556,11,11,74.63,79.32489305372842,2025-04-05 19:06:47
557,38,38,35.06,39.480477831861656,2025-04-13 04:07:25
558,21,21,12.73,16.023147582359343,2025-04-02 13:47:57
559,44,44,76.79,83.67346034587963,2025-04-04 03:16:12
560,43,43,89.13,96.63420406185178,2025-04-04 20:19:30
561,48,48,50.54,58.54205753261848,2025-04-12 07:10:53
562,6,6,68.3,71.11060636870768,2025-04-12 06:03:07
563,49,49,17.59,25.98362086845524,2025-04-04 16:55:41
564,43,43,43.11,46.36285963684598,2025-04-06 05:24:31
565,27,27,17.59,23.72440906045916,2025-04-01 07:45:19
566,21,21,55.74,60.110899047205805,2025-04-14 03:35:20
567,39,39,32.69,35.086832948171015,2025-04-14 12:38:14
568,32,32,44.1,46.950312253801215,2025-04-01 03:24:21
569,32,32,61.4,70.00286807212932,2025-04-05 23:25:35
570,21,21,30.37,32.543937011041194,2025-04-13 15:47:57
571,18,18,83.69,85.53802798997668,2025-04-02 14:10:29
572,43,43,51.01,53.59897772732741,2025-04-11 12:28:35
573,13,13,29.3,30.308040894833642,2025-04-12 13:06:35
574,24,24,23.72,29.650308470809087,2025-04-06 15:39:41
575,29,29,27.82,30.334273851241136,2025-04-08 12:29:05
576,28,28,85.52,89.41549596247798,2025-04-09 01:30:56
577,22,22,41.38,50.06827938074864,2025-04-12 03:00:12
578,9,9,33.15,38.07236998342724,2025-04-06 23:38:10
579,31,31,55.0,58.91083161133155,2025-04-16 16:09:15
580,34,34,71.26,73.14824049859916,2025-04-16 20:47:10
581,3,3,27.95,30.054049277144227,2025-04-04 06:01:05
582,40,40,22.96,30.885259670587544,2025-04-08 18:45:15
583,7,7,62.27,67.89058391855863,2025-04-03 19:45:59
584,17,17,48.93,57.95523103606206,2025-04-03 21:07:43
585,22,22,72.55,75.13486959229728,2025-04-03 12:26:29
586,2,2,20.92,26.150624716891713,2025-04-05 20:56:41
587,5,5,12.06,21.779584888688035,2025-04-03 00:19:10
588,3,3,87.33,88.68295288806533,2025-04-17 12:05:22
589,21,21,72.1,74.85742803466658,2025-04-11 16:00:19
590,38,38,73.56,77.76654975824486,2025-04-13 03:22:39
591,15,15,65.08,66.51450510129474,2025-04-17 13:42:05
592,45,45,46.28,54.628845548621655,2025-04-17 05:47:00
593,7,7,65.88,72.08704725980395,2025-04-01 14:10:42
594,2,2,27.15,28.816273772949703,2025-04-12 05:31:32
595,11,11,69.36,75.4435379602821,2025-04-06 07:19:42
596,47,47,22.45,30.288610989519167,2025-04-03 01:11:34
597,33,33,12.31,20.562460563741652,2025-04-03 16:50:27
598,14,14,66.46,76.36523987428625,2025-04-16 08:34:23
599,19,19,46.4,51.972759481671794,2025-04-16 19:58:01
600,32,32,42.16,50.638613221755435,2025-04-06 23:48:39
601,34,34,16.62,18.67074485016462,2025-04-15 23:27:09
602,40,40,80.44,88.06555136988271,2025-04-08 05:49:47
603,5,5,71.5,79.12551797146627,2025-04-14 20:23:50
604,9,9,44.69,49.26643759186138,2025-04-11 13:03:28
605,1,1,87.73,94.5964375938818,2025-04-15 10:59:22
606,13,13,47.51,49.10909157792604,2025-04-16 00:28:51
607,12,12,88.91,97.34366542299142,2025-04-15 09:29:22
608,9,9,45.58,51.14577283343323,2025-04-12 06:56:01
609,20,20,73.07,79.27491294064752,2025-04-14 16:23:05
610,21,21,36.77,42.041570921452305,2025-04-13 13:26:39
611,40,40,47.5,55.476381202185664,2025-04-05 04:27:43
612,28,28,42.36,49.036193921632766,2025-04-04 01:43:58
613,20,20,87.66,92.05810995770871,2025-04-09 05:20:31
614,30,30,60.28,64.22748649164038,2025-04-12 23:11:27
615,50,50,49.99,51.18489720738359,2025-04-08 09:05:34
616,24,24,55.88,65.50809877235922,2025-04-05 19:36:33
617,47,47,22.39,31.057245087398535,2025-04-02 23:27:30
618,19,19,24.28,31.34669637350439,2025-04-08 03:14:55
619,18,18,71.65,80.83685527116438,2025-04-12 01:00:39
620,10,10,77.86,80.54476239537568,2025-04-04 18:41:13
621,5,5,79.13,87.72129763538774,2025-04-02 13:15:26
622,32,32,57.73,65.48191538498573,2025-04-06 20:40:45
623,7,7,35.07,37.66393108093623,2025-04-02 20:47:12
624,34,34,62.69,67.79470879705082,2025-04-14 05:17:30
625,8,8,36.3,41.197655889476295,2025-04-11 23:39:18
626,26,26,60.12,67.74315820394742,2025-04-06 16:25:26
627,21,21,58.6,64.52363669287155,2025-04-09 02:05:35
628,4,4,84.61,87.26354277757835,2025-04-11 15:51:08
629,21,21,37.05,43.63586265147834,2025-04-13 00:12:51
630,25,25,67.68,71.87849675165133,2025-04-08 09:50:00
631,2,2,44.45,46.30454131040936,2025-04-16 18:32:07
632,43,43,62.91,70.98564487916866,2025-04-12 22:26:06
633,2,2,55.5,61.23106897531298,2025-04-14 05:33:31
634,45,45,74.5,77.3982451406297,2025-04-08 20:03:25
635,24,24,14.99,21.261634179666203,2025-04-03 15:48:37
636,44,44,11.06,18.00470744784988,2025-04-04 00:19:37
637,1,1,28.58,29.821852078871714,2025-04-08 00:04:55
638,3,3,63.25,64.99868374554238,2025-04-12 08:54:49
639,36,36,30.14,31.66666449429962,2025-04-07 14:59:25
640,23,23,10.99,18.74132132225367,2025-04-03 03:10:26
641,4,4,45.49,52.3675053266631,2025-04-12 04:44:02
642,40,40,44.88,45.93384624613773,2025-04-01 20:22:47
643,26,26,42.28,46.08050174558635,2025-04-08 03:43:30
644,22,22,71.66,74.29282702653909,2025-04-16 19:24:01
645,3,3,88.91,92.76452432411784,2025-04-12 17:24:28
646,23,23,69.41,72.87811455762619,2025-04-01 00:02:48
647,25,25,10.55,14.49808523487159,2025-04-05 11:01:12
648,38,38,37.13,39.33021742892531,2025-04-06 02:07:07
649,32,32,74.02,82.57722373076456,2025-04-08 21:29:22
650,12,12,54.0,58.19585322082505,2025-04-14 16:35:48
651,49,49,37.36,43.17004521475522,2025-04-01 13:38:11
652,49,49,83.11,88.6507074520594,2025-04-14 07:37:12
653,24,24,77.43,83.3466566144129,2025-04-07 04:20:30
654,26,26,89.53,95.73549953943265,2025-04-08 08:20:15
655,15,15,75.74,81.13178843527608,2025-04-03 23:56:53
656,20,20,31.53,35.23778355928541,2025-04-09 04:47:35
657,40,40,85.5,89.84117116536602,2025-04-06 02:43:35
658,21,21,10.55,15.30654634930423,2025-04-02 11:42:40
659,41,41,79.64,86.12363375711959,2025-04-09 03:36:46
660,42,42,69.12,75.43942732105774,2025-04-04 07:40:23
661,45,45,63.7,70.60385877346401,2025-04-17 02:27:11
662,8,8,60.7,68.42524435115642,2025-04-08 22:12:28
663,6,6,78.64,82.782353293566,2025-04-09 09:46:15
664,32,32,62.96,71.35108368187106,2025-04-09 14:41:28
665,33,33,13.73,17.455659100621787,2025-04-15 23:50:42
666,3,3,61.26,69.04023481818842,2025-04-04 15:11:57
667,30,30,88.7,96.3869394520847,2025-04-12 02:44:59
668,22,22,24.23,25.244680995169976,2025-04-06 03:09:44
669,12,12,18.83,20.36861291468434,2025-04-13 00:49:56
670,22,22,18.98,26.353937104556355,2025-04-08 20:52:39
671,11,11,70.83,79.40732006442627,2025-04-05 15:31:14
672,39,39,67.02,73.66266090193554,2025-04-03 15:18:11
673,11,11,14.6,20.95511751258625,2025-04-17 09:44:28
674,45,45,63.43,72.07091033641746,2025-04-14 09:12:49
675,12,12,18.98,23.589378295626098,2025-04-09 21:30:28
676,18,18,36.83,38.919300935354904,2025-04-09 10:05:16
677,24,24,61.88,64.28832065157339,2025-04-16 01:31:14
678,50,50,29.21,35.5058762739184,2025-04-14 12:56:39
679,9,9,70.99,80.13183669250618,2025-04-05 13:45:09
680,10,10,27.09,29.732315120996496,2025-04-15 00:26:41
681,32,32,79.26,82.67438613465845,2025-04-08 22:10:46
682,21,21,59.48,62.73525110800097,2025-04-11 06:20:03
683,21,21,70.3,73.57298685628231,2025-04-09 17:58:24
684,38,38,22.97,27.31317410576709,2025-04-14 21:08:51
685,50,50,18.89,21.980042929798593,2025-04-15 01:56:11
686,34,34,36.36,40.60593164150889,2025-04-08 18:12:16
687,8,8,70.27,77.29452731140742,2025-04-17 02:41:42
688,26,26,80.41,89.83569881626313,2025-04-02 02:58:01
689,43,43,10.87,16.858184146956933,2025-04-11 21:37:22
690,9,9,45.78,51.62519162419673,2025-04-16 08:21:36
691,44,44,78.06,87.56631529662536,2025-04-12 22:34:34
692,10,10,48.58,57.294152644903996,2025-04-12 23:41:46
693,2,2,28.47,35.97311330197399,2025-04-08 01:42:15
694,34,34,79.19,82.21245918967618,2025-04-06 18:50:34
695,13,13,80.17,83.19797133209279,2025-04-07 16:19:00
696,43,43,32.63,37.83529150653045,2025-04-08 23:29:26
697,31,31,30.18,36.96930729429794,2025-04-14 00:50:40
698,16,16,16.99,23.77367113927586,2025-04-15 02:33:59
699,28,28,11.71,17.0054558205732,2025-04-07 00:48:43
700,48,48,25.19,33.32081974466826,2025-04-06 11:49:04
701,36,36,62.56,69.82151488886664,2025-04-11 19:23:25
702,43,43,30.61,38.28903211453457,2025-04-12 07:02:32
703,38,38,37.12,39.5285835536651,2025-04-10 09:58:33
704,13,13,33.84,40.7894418407856,2025-04-06 17:10:37
705,6,6,78.82,82.75287098917033,2025-04-10 04:37:57
706,45,45,54.96,61.7190160678927,2025-04-09 03:45:02
707,11,11,48.33,52.60038463036774,2025-04-17 22:05:28
708,16,16,38.11,39.228673162082785,2025-04-06 21:47:02
709,44,44,29.5,33.083808339618365,2025-04-05 15:27:34
710,50,50,72.08,75.42653668961535,2025-04-11 08:20:29
711,50,50,28.5,35.96576093834913,2025-04-02 12:25:03
712,34,34,46.04,47.59747965364536,2025-04-05 13:16:49
713,9,9,25.06,28.406495706207924,2025-04-08 06:08:03
714,16,16,34.44,42.995412199589225,2025-04-12 01:07:54
715,30,30,13.29,17.43641473572503,2025-04-17 05:38:39
716,43,43,27.15,34.556338963544434,2025-04-02 07:15:17
717,31,31,43.68,47.88180686911658,2025-04-12 11:25:56
718,41,41,51.45,55.76142607806897,2025-04-08 20:12:37
719,23,23,20.87,22.06047319875394,2025-04-01 19:47:03
720,39,39,69.88,73.05056883605093,2025-04-05 02:00:55
721,7,7,84.04,87.10072810663969,2025-04-16 23:32:59
722,6,6,11.5,18.89779914031911,2025-04-15 13:40:54
723,15,15,51.7,58.22303165898549,2025-04-06 05:52:32
724,19,19,39.34,42.90864358481444,2025-04-01 02:05:57
725,31,31,80.81,85.90146103224973,2025-04-02 03:38:12
726,25,25,46.84,54.711331339438765,2025-04-06 22:19:39
727,37,37,43.82,48.828453167149654,2025-04-05 17:46:18
728,12,12,78.39,87.21422662938964,2025-04-14 09:46:14
729,37,37,32.93,35.864061244267624,2025-04-08 16:27:31
730,40,40,51.57,60.95439686008756,2025-04-12 02:49:39
731,9,9,32.91,35.32345230919559,2025-04-16 10:54:20
732,41,41,43.59,45.03664780307895,2025-04-14 12:40:51
733,13,13,19.7,21.30121619215818,2025-04-06 03:05:08
734,7,7,80.75,84.91614604365083,2025-04-04 13:53:25
735,9,9,53.1,62.60530533717315,2025-04-12 02:40:37
736,9,9,34.81,39.27466584574623,2025-04-01 14:10:36
737,28,28,72.92,77.52869554656242,2025-04-10 00:53:39
738,50,50,65.91,68.73626178349156,2025-04-16 13:27:12
739,17,17,67.01,76.85683919825446,2025-04-15 23:21:47
740,39,39,63.11,71.29560866521231,2025-04-09 15:48:04
741,29,29,48.43,53.42170432819523,2025-04-11 01:10:23
742,42,42,51.14,59.425511243669526,2025-04-02 15:39:04
743,38,38,32.68,38.648106341182036,2025-04-08 14:17:15
744,17,17,73.91,82.5918175968759,2025-04-12 14:28:16
745,40,40,79.32,88.51901953046357,2025-04-17 18:32:10
746,22,22,73.53,74.65266173179107,2025-04-04 15:24:25
747,26,26,32.15,34.59944770361822,2025-04-17 22:57:48
748,27,27,59.28,63.12197089721186,2025-04-06 21:05:56
749,32,32,74.41,75.43508803822344,2025-04-03 00:06:12
750,23,23,60.86,66.29258066292213,2025-04-03 13:59:35
751,23,23,38.83,47.070474760195104,2025-04-11 20:19:57
752,16,16,16.45,22.614419631568996,2025-04-12 17:13:04
753,34,34,40.65,42.92126846252904,2025-04-11 13:31:46
754,44,44,17.92,20.47862343628706,2025-04-11 16:08:23
755,50,50,83.63,90.0868876671796,2025-04-01 11:48:54
756,29,29,32.21,38.60083885501337,2025-04-04 22:32:15
757,18,18,76.6,84.71849915930163,2025-04-08 10:41:20
758,4,4,41.84,47.04999235020679,2025-04-13 00:14:43
759,2,2,26.01,33.22665109974045,2025-04-07 11:52:47
760,24,24,55.42,57.79570917129702,2025-04-08 00:43:33
761,14,14,81.0,89.74390414818367,2025-04-16 02:56:25
762,48,48,19.99,26.129177082107688,2025-04-08 14:58:06
763,45,45,39.76,45.157594419056586,2025-04-16 21:08:53
764,23,23,81.58,84.3214423232702,2025-04-01 05:54:29
765,24,24,33.42,39.86929156805923,2025-04-10 03:41:17
766,31,31,67.23,74.68964681432472,2025-04-10 09:35:14
767,45,45,79.69,86.8569212512736,2025-04-01 11:04:42
768,15,15,33.7,42.60611070017033,2025-04-09 14:37:57
769,4,4,73.4,78.53873487586338,2025-04-15 22:10:33
770,31,31,87.07,96.26904901234967,2025-04-07 22:19:26
771,38,38,11.51,13.575184107652875,2025-04-07 19:03:40
772,45,45,33.83,42.02361086843945,2025-04-03 19:39:34
773,5,5,33.78,42.05036855283023,2025-04-07 19:01:48
774,33,33,53.51,58.486278007935134,2025-04-03 11:59:28
775,36,36,37.5,45.52358375493171,2025-04-13 07:47:30
776,16,16,89.25,95.69169024796251,2025-04-05 16:23:57
777,4,4,48.96,50.947992513371794,2025-04-17 19:42:56
778,32,32,59.04,68.01005827734227,2025-04-13 23:30:31
779,14,14,57.61,63.13940094595138,2025-04-08 21:35:28
780,6,6,42.6,50.93334183732655,2025-04-14 08:05:18
781,33,33,81.82,84.92315530213942,2025-04-10 00:15:03
782,23,23,69.02,72.20745164877326,2025-04-14 23:34:26
783,22,22,43.26,45.479649065625956,2025-04-06 09:23:23
784,18,18,49.73,55.211249811479824,2025-04-06 12:15:41
785,7,7,42.73,44.76000481049831,2025-04-09 04:07:21
786,14,14,42.24,45.44514556904531,2025-04-13 12:46:37
787,22,22,32.58,40.32298825140098,2025-04-14 15:45:08
788,22,22,17.77,26.425418881798265,2025-04-02 16:50:15
789,35,35,33.11,36.893925175163886,2025-04-03 18:27:34
790,17,17,16.47,23.64315768360534,2025-04-08 02:06:10
791,44,44,81.69,91.64701679312506,2025-04-05 21:08:30
792,35,35,87.05,90.80810942527312,2025-04-03 16:10:13
793,50,50,46.74,51.578206468392786,2025-04-17 07:13:32
794,13,13,80.29,88.50221494300797,2025-04-10 00:36:30
795,41,41,33.56,37.15419003066611,2025-04-05 09:15:58
796,44,44,80.63,87.67730791510775,2025-04-15 00:34:24
797,32,32,41.32,42.791393347075584,2025-04-08 05:50:09
798,15,15,14.76,16.898854985213827,2025-04-17 08:01:30
799,15,15,69.55,73.6754356378954,2025-04-08 08:34:40
800,4,4,19.4,24.628475675786063,2025-04-04 09:35:43
801,45,45,66.62,72.52842608211915,2025-04-08 11:58:47
802,49,49,32.19,39.7496193663661,2025-04-16 10:31:15
803,23,23,78.23,79.5959911080421,2025-04-08 08:40:21
804,30,30,83.0,87.80485033667728,2025-04-06 03:57:04
805,8,8,23.69,31.266659843746105,2025-04-02 21:46:55
806,26,26,81.29,83.91280534717946,2025-04-03 04:56:01
807,39,39,64.98,68.51426750241251,2025-04-04 17:56:12
808,29,29,56.63,57.66872649666724,2025-04-11 02:28:52
809,20,20,16.52,22.91458118987733,2025-04-08 01:06:40
810,33,33,67.56,73.21846166890052,2025-04-03 07:18:18
811,22,22,82.73,88.0450079791455,2025-04-10 17:26:12
812,34,34,78.16,86.52792349266258,2025-04-17 17:28:26
813,24,24,75.34,79.63419922773721,2025-04-04 09:33:39
814,15,15,31.04,38.43719344726657,2025-04-16 23:52:57
815,1,1,89.62,94.48226003155861,2025-04-15 07:19:58
816,28,28,60.61,68.96491102672049,2025-04-06 19:37:43
817,50,50,18.17,26.641614487814863,2025-04-15 01:21:23
818,48,48,19.4,22.078186356039087,2025-04-15 16:25:29
819,10,10,61.93,66.06568502514061,2025-04-09 05:54:13
820,48,48,71.65,78.82887374291204,2025-04-02 08:18:55
821,32,32,86.62,87.9718415215865,2025-04-05 03:49:26
822,32,32,22.2,26.342751351361848,2025-04-06 04:42:56
823,1,1,37.39,44.810863141485534,2025-04-11 09:52:01
824,20,20,68.56,75.1500327014595,2025-04-14 15:09:12
825,36,36,67.52,76.36944739266804,2025-04-06 02:11:43
826,48,48,32.33,35.15613017546904,2025-04-02 01:04:11
827,20,20,25.63,35.34469054340286,2025-04-05 23:03:00
828,42,42,50.77,60.20272179881282,2025-04-04 11:57:32
829,13,13,48.05,56.174076226109406,2025-04-07 19:04:58
830,11,11,51.89,59.2613401820327,2025-04-12 20:59:01
831,23,23,12.49,17.71123697352642,2025-04-03 17:09:37
832,34,34,59.89,61.931693847151955,2025-04-17 10:50:17
833,40,40,19.9,22.825549647205655,2025-04-02 16:55:15
834,46,46,72.2,77.79785924565482,2025-04-14 14:48:04
835,46,46,51.79,53.53415713391586,2025-04-13 01:10:54
836,24,24,82.46,84.26281160927068,2025-04-02 17:46:44
837,15,15,42.96,44.14261668676703,2025-04-06 15:16:26
838,46,46,42.57,50.843787905989416,2025-04-10 08:17:26
839,45,45,63.84,67.21151605651824,2025-04-13 20:56:47
840,1,1,81.5,87.2175168459467,2025-04-05 16:50:07
841,11,11,33.69,39.572804103902,2025-04-06 21:17:00
842,27,27,54.4,63.595337956990534,2025-04-11 20:26:29
843,27,27,28.31,34.31604384169703,2025-04-06 23:39:23
844,3,3,40.41,46.032289301792545,2025-04-15 22:54:21
845,44,44,57.0,63.926417831260935,2025-04-17 17:12:14
846,4,4,79.77,81.63587911897893,2025-04-15 19:43:14
847,28,28,89.8,95.39927735679237,2025-04-15 12:32:10
848,33,33,17.95,21.90313105640109,2025-04-07 20:56:35
849,9,9,73.91,80.30913116209871,2025-04-11 12:38:24
850,2,2,43.16,48.82584050304266,2025-04-07 06:25:17
851,43,43,35.02,36.762651115936464,2025-04-08 22:28:50
852,24,24,77.72,80.36087458549468,2025-04-15 22:50:05
853,18,18,17.75,20.331296420935523,2025-04-04 13:08:48
854,10,10,32.71,40.572674251981205,2025-04-14 07:43:46
855,25,25,70.78,73.70307206634328,2025-04-07 20:27:33
856,21,21,81.66,83.80478245678273,2025-04-01 14:24:45
857,12,12,51.9,55.27584797115656,2025-04-02 11:02:38
858,45,45,61.9,71.25496484608037,2025-04-10 08:49:38
859,3,3,18.15,24.397722122370688,2025-04-04 17:01:45
860,34,34,24.09,32.84207776458461,2025-04-11 01:48:25
861,43,43,36.09,39.87898622450129,2025-04-02 07:06:55
862,13,13,57.49,64.35627300643854,2025-04-15 20:39:05
863,8,8,80.27,86.82080992717403,2025-04-12 06:59:52
864,47,47,85.13,92.58171753989451,2025-04-16 12:24:49
865,2,2,67.95,72.95587141479159,2025-04-04 13:45:52
866,36,36,30.59,38.03325078868433,2025-04-15 18:22:52
867,24,24,19.4,28.539159159907296,2025-04-10 13:42:25
868,30,30,12.62,21.578417468794747,2025-04-12 13:18:54
869,41,41,60.09,69.24676121267984,2025-04-17 22:31:00
870,6,6,62.31,68.02341233999415,2025-04-11 04:54:00
871,9,9,67.74,71.76114058633756,2025-04-13 20:40:15
872,4,4,29.65,33.33716383988955,2025-04-11 10:06:12
873,27,27,34.35,42.68274600100544,2025-04-08 13:23:54
874,26,26,52.16,58.50174125676159,2025-04-16 07:16:17
875,9,9,33.38,37.29477977356575,2025-04-11 09:26:26
876,23,23,46.13,49.96676144079595,2025-04-17 10:03:34
877,25,25,40.37,43.51336058493988,2025-04-06 08:05:11
878,26,26,38.98,41.621146006244324,2025-04-14 12:08:30
879,50,50,45.49,55.23690485729629,2025-04-01 11:31:09
880,1,1,74.67,80.75851763200173,2025-04-13 05:11:47
881,23,23,25.52,35.036927291739474,2025-04-17 21:32:45
882,34,34,79.09,86.93500888808795,2025-04-11 23:43:39
883,32,32,12.53,16.353169551087305,2025-04-07 05:59:37
884,15,15,70.84,74.45955192816253,2025-04-17 12:33:11
885,6,6,82.01,84.2952636948932,2025-04-04 03:01:30
886,38,38,41.32,45.638837063494215,2025-04-15 13:19:47
887,17,17,24.21,27.131018947301875,2025-04-12 00:40:41
888,4,4,83.12,87.14213945194417,2025-04-01 20:52:31
889,6,6,28.23,32.03142087270857,2025-04-10 08:02:35
890,43,43,41.48,50.115040599417235,2025-04-03 05:30:41
891,34,34,44.33,48.5180993888496,2025-04-07 06:56:34
892,10,10,28.84,33.840992977968966,2025-04-16 16:47:08
893,29,29,66.3,70.25780096340699,2025-04-03 02:03:22
894,19,19,14.7,23.506782122797723,2025-04-16 07:41:04
895,21,21,87.72,94.85168493549142,2025-04-15 08:16:00
896,17,17,86.9,94.03500487537455,2025-04-07 10:32:48
897,29,29,77.65,81.71008139381087,2025-04-08 08:13:38
898,19,19,30.42,35.827469413056306,2025-04-03 19:32:41
899,28,28,37.62,41.50985864094477,2025-04-13 03:42:22
